Step,Iteration,Score,True Genomes,Inferred Genomes,Number of Genomes Delta,Number of Core Genes Delta,True Positive Edges,Edge Accuracy,Edge Precision,Edge Recall,True Positive Core Genes,Core Gene Accuracy,Core Gene Precision,Core Gene Recall,Strategy,Strategy_Key,Config,kmin,kmax
Iteration 45,45,-418774.0,52,477,425,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",66,885202
Iteration 46,46,-418674.0,52,478,426,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",66,885202
Iteration 47,47,-418574.0,52,479,427,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",66,885202
Iteration 48,48,-418474.0,52,480,428,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",66,885202
Iteration 49,49,-418374.0,52,481,429,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",66,885202
Iteration 50,50,-418274.0,52,482,430,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",66,885202
Iteration 51,51,-418174.0,52,483,431,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",66,885202
Iteration 52,52,-418074.0,52,484,432,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",66,885202
Iteration 53,53,-417974.0,52,485,433,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",66,885202
Iteration 54,54,-417874.0,52,486,434,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",66,885202
Iteration 55,55,-417774.0,52,487,435,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",66,885202
Iteration 56,56,-417674.0,52,488,436,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",66,885202
Iteration 57,57,-417574.0,52,489,437,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",66,885202
Iteration 58,58,-417474.0,52,490,438,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",66,885202
Iteration 59,59,-417374.0,52,491,439,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",66,885202
Iteration 60,60,-417274.0,52,492,440,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",66,885202
Iteration 61,61,-417174.0,52,493,441,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",66,885202
Iteration 62,62,-417074.0,52,494,442,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",66,885202
Iteration 63,63,-416976.0,52,495,443,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",66,885202
Iteration 64,64,-416878.0,52,496,444,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",66,885202
Iteration 65,65,-416780.0,52,497,445,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",66,885202
Iteration 66,66,-416682.0,52,498,446,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",66,885202
Iteration 67,67,-416584.0,52,499,447,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",66,885202
Iteration 68,68,-416486.0,52,500,448,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",66,885202
Iteration 69,69,-416388.0,52,501,449,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",66,885202
Iteration 70,70,-416290.0,52,502,450,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",66,885202
Iteration 71,71,-416192.0,52,503,451,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",66,885202
Iteration 72,72,-416094.0,52,504,452,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",66,885202
Iteration 73,73,-415996.0,52,505,453,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",66,885202
Iteration 74,74,-415898.0,52,506,454,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",66,885202
Iteration 75,75,-415800.0,52,507,455,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",66,885202
Iteration 76,76,-415702.0,52,508,456,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",66,885202
Iteration 77,77,-415604.0,52,509,457,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",66,885202
Iteration 78,78,-415506.0,52,510,458,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",66,885202
Iteration 79,79,-415408.0,52,511,459,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",66,885202
Iteration 80,80,-415310.0,52,512,460,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",66,885202
Iteration 81,81,-415212.0,52,513,461,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",66,885202
Iteration 82,82,-415114.0,52,514,462,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",66,885202
Iteration 83,83,-415016.0,52,515,463,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",66,885202
Iteration 84,84,-414918.0,52,516,464,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",66,885202
Iteration 85,85,-414820.0,52,517,465,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",66,885202
Iteration 86,86,-414722.0,52,518,466,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",66,885202
Iteration 87,87,-414624.0,52,519,467,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",66,885202
Iteration 88,88,-414526.0,52,520,468,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",66,885202
Iteration 89,89,-414428.0,52,521,469,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",66,885202
Iteration 90,90,-414330.0,52,522,470,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",66,885202
Iteration 91,91,-414232.0,52,523,471,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",66,885202
Iteration 92,92,-414134.0,52,524,472,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",66,885202
Iteration 93,93,-414036.0,52,525,473,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",66,885202
Iteration 94,94,-413938.0,52,526,474,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",66,885202
Iteration 95,95,-413840.0,52,527,475,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",66,885202
Iteration 96,96,-413742.0,52,528,476,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",66,885202
Iteration 97,97,-413644.0,52,529,477,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",66,885202
Iteration 98,98,-413546.0,52,530,478,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",66,885202
Iteration 99,99,-413448.0,52,531,479,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",66,885202
Iteration 100,100,-413350.0,52,532,480,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",66,885202
Phase 2: Base Pangenome,0,-423212.0,52,433,381,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Phase 3: Refinement,1,-423212.0,52,433,381,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 2,2,-423110.0,52,434,382,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 3,3,-423008.0,52,435,383,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 4,4,-422906.0,52,436,384,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 5,5,-422804.0,52,437,385,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 6,6,-422702.0,52,438,386,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 7,7,-422600.0,52,439,387,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 8,8,-422498.0,52,440,388,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 9,9,-422396.0,52,441,389,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 10,10,-422294.0,52,442,390,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 11,11,-422192.0,52,443,391,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 12,12,-422090.0,52,444,392,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 13,13,-421988.0,52,445,393,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 14,14,-421886.0,52,446,394,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 15,15,-421784.0,52,447,395,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 16,16,-421682.0,52,448,396,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 17,17,-421580.0,52,449,397,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 18,18,-421478.0,52,450,398,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 19,19,-421376.0,52,451,399,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 20,20,-421274.0,52,452,400,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 21,21,-421174.0,52,453,401,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 22,22,-421074.0,52,454,402,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 23,23,-420974.0,52,455,403,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 24,24,-420874.0,52,456,404,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 25,25,-420774.0,52,457,405,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 26,26,-420674.0,52,458,406,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 27,27,-420574.0,52,459,407,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 28,28,-420474.0,52,460,408,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 29,29,-420374.0,52,461,409,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 30,30,-420274.0,52,462,410,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 31,31,-420174.0,52,463,411,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 32,32,-420074.0,52,464,412,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 33,33,-419974.0,52,465,413,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 34,34,-419874.0,52,466,414,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 35,35,-419774.0,52,467,415,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 36,36,-419674.0,52,468,416,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 37,37,-419574.0,52,469,417,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 38,38,-419474.0,52,470,418,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 39,39,-419374.0,52,471,419,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 40,40,-419274.0,52,472,420,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 41,41,-419174.0,52,473,421,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 42,42,-419074.0,52,474,422,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 43,43,-418974.0,52,475,423,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 44,44,-418874.0,52,476,424,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 45,45,-418774.0,52,477,425,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 46,46,-418674.0,52,478,426,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 47,47,-418574.0,52,479,427,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 48,48,-418474.0,52,480,428,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 49,49,-418374.0,52,481,429,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 50,50,-418274.0,52,482,430,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 51,51,-418174.0,52,483,431,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 52,52,-418074.0,52,484,432,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 53,53,-417974.0,52,485,433,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 54,54,-417874.0,52,486,434,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 55,55,-417774.0,52,487,435,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 56,56,-417674.0,52,488,436,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 57,57,-417574.0,52,489,437,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 58,58,-417474.0,52,490,438,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 59,59,-417374.0,52,491,439,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 60,60,-417274.0,52,492,440,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 61,61,-417174.0,52,493,441,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 62,62,-417074.0,52,494,442,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 63,63,-416976.0,52,495,443,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 64,64,-416878.0,52,496,444,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 65,65,-416780.0,52,497,445,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 66,66,-416682.0,52,498,446,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 67,67,-416584.0,52,499,447,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 68,68,-416486.0,52,500,448,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 69,69,-416388.0,52,501,449,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 70,70,-416290.0,52,502,450,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 71,71,-416192.0,52,503,451,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 72,72,-416094.0,52,504,452,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 73,73,-415996.0,52,505,453,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 74,74,-415898.0,52,506,454,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 75,75,-415800.0,52,507,455,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 76,76,-415702.0,52,508,456,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 77,77,-415604.0,52,509,457,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 78,78,-415506.0,52,510,458,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 79,79,-415408.0,52,511,459,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 80,80,-415310.0,52,512,460,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 81,81,-415212.0,52,513,461,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 82,82,-415114.0,52,514,462,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 83,83,-415016.0,52,515,463,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 84,84,-414918.0,52,516,464,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 85,85,-414820.0,52,517,465,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 86,86,-414722.0,52,518,466,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 87,87,-414624.0,52,519,467,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 88,88,-414526.0,52,520,468,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 89,89,-414428.0,52,521,469,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 90,90,-414330.0,52,522,470,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
Iteration 91,91,-414232.0,52,523,471,200,433,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",66,442634
